prev,freqs
1.0088063165309911e+18, [(0, 0.4574468085106383), (1441151880758558720, 0.010638297872340425), (16429131440647569408, 0.32978723404255317), (16429131440655124519, 0.010638297872340425), (17437937757178560512, 0.11702127659574468), (17654110539292344320, 0.02127659574468085), (17798225727368200192, 0.010638297872340425), (17942340915444056064, 0.031914893617021274), (18086456103519911936, 0.010638297872340425)]
1.0088063165385462e+18, [(16429131440647569408, 1.0)]
1.0808639105587918e+18, [(0, 1.0)]
1.080863910568919e+18, [(0, 0.4380952380952381), (16285016252571713536, 0.26666666666666666), (17221764975064776704, 0.02857142857142857), (17293822569102704640, 0.01904761904761905), (17365880163130431682, 0.009523809523809525), (17365880163140632576, 0.1619047619047619), (17437937757178560512, 0.01904761904761905), (17798225727368200192, 0.009523809523809525), (17942340915444056064, 0.0380952380952381), (18302628885633695744, 0.009523809523809525)]
1.0808639105764741e+18, [(17437937757163450290, 0.5), (18446744073694441394, 0.5)]
1.1529215045998527e+18, [(17293822569109698918, 1.0)]
1.152921504606847e+18, [(0, 0.25), (16140901064495857664, 0.09375), (17293822569102704640, 0.5625), (17582052945254416384, 0.03125), (17654110539292344320, 0.03125), (17870283321406128128, 0.03125)]
1.2249790986346473e+18, [(20254994, 1.0)]
1.224979098644775e+18, [(0, 0.3939393939393939), (1224979098644774912, 0.012121212121212121), (15996785876420001792, 0.21818181818181817), (16861477004875137024, 0.006060606060606061), (17005592192940722851, 0.006060606060606061), (17005592192950992896, 0.012121212121212121), (17077649786988920832, 0.012121212121212121), (17149707381026848768, 0.006060606060606061), (17221764975064776704, 0.16363636363636364), (17221764975072331815, 0.006060606060606061), (17293822569102704640, 0.01818181818181818), (17365880163140632576, 0.006060606060606061), (17437937757178560512, 0.04242424242424243), (17509995351216488448, 0.030303030303030304), (17582052945254416384, 0.006060606060606061), (17654110539282074275, 0.006060606060606061), (17654110539292344320, 0.05454545454545454)]
1.22497909865233e+18, [(17221764975049666482, 1.0)]
1.2970366926827028e+18, [(0, 0.4090909090909091), (7555111, 0.022727272727272728), (16861477004875137024, 0.022727272727272728), (17005592192950992896, 0.045454545454545456), (17077649786988920832, 0.022727272727272728), (17077649786996475943, 0.022727272727272728), (17149707381026848768, 0.22727272727272727), (17149707381030346175, 0.022727272727272728), (17293822569102704640, 0.06818181818181818), (17437937757178560512, 0.022727272727272728), (17509995351206332455, 0.022727272727272728), (17509995351216488448, 0.09090909090909091)]
1.3690942867206308e+18, [(0, 0.43617021276595747), (936748722493063168, 0.010638297872340425), (15708555500268290048, 0.3404255319148936), (16717361816799281152, 0.010638297872340425), (16789419410837209088, 0.0425531914893617), (16933534598913064960, 0.010638297872340425), (17005592192950992896, 0.02127659574468085), (17077649786979288472, 0.010638297872340425), (17077649786988920832, 0.05319148936170213), (17077649786996475943, 0.02127659574468085), (17221764975064776704, 0.02127659574468085), (17365880163140632576, 0.02127659574468085)]
1.4411518807434486e+18, [(7555111, 1.0)]
